[09:17:34.276610] running bench [640 480] premul_and_unpremul_alpha_Native8888  8888: msecs = 149.12,144.70,149.64,149.61,149.82,149.55,149.46,144.36,149.34,144.73,149.49,149.95,144.33,149.61,149.49,149.82,144.79,150.83,161.18,150.31 cmsecs = 148.02,143.60,148.39,148.51,148.57,148.45,148.39,143.26,148.27,143.48,148.39,148.73,143.23,148.51,148.39,148.70,143.51,149.00,149.43,148.88   565: msecs = 238.49,242.06,239.55,239.16,238.64,238.76,239.28,239.34,239.95,239.40,239.98,239.13,239.31,238.82,239.89,237.97,238.82,239.89,241.45,249.57 cmsecs = 236.87,238.18,237.78,237.33,236.93,237.05,237.57,237.60,238.15,237.48,238.49,237.39,237.51,236.90,238.03,236.56,237.08,237.54,237.30,238.21   GPU: msecs = 383.58,383.37,383.12,382.82,383.21,382.88,382.12,383.73,382.39,382.51,384.40,385.23,386.14,382.82,382.36,383.12,383.27,383.06,382.79,383.12 cmsecs = 356.72,356.66,356.33,356.02,356.20,356.26,355.99,356.60,355.87,356.36,356.66,356.75,356.45,356.45,355.78,356.08,356.84,356.45,355.68,356.26  NULLGPU: msecs = 6.87,6.87,6.84,6.78,7.20,6.87,6.81,6.78,6.81,6.84,6.78,7.14,8.21,6.87,6.78,6.84,6.84,6.78,7.14,6.84 cmsecs = 6.87,6.87,6.84,6.78,6.84,6.87,6.81,6.78,6.81,6.84,6.78,6.81,6.87,6.87,6.78,6.81,6.84,6.78,6.81,6.81
[09:17:50.294340] running bench [640 480] premul_and_unpremul_alpha_RGBA8888  8888: msecs = 146.62,146.13,146.47,145.37,146.56,145.92,147.63,146.22,146.35,146.62,146.47,146.01,146.50,145.89,146.35,145.89,145.92,145.55,146.71,146.41 cmsecs = 145.34,145.00,145.37,144.64,145.40,144.64,145.95,144.97,145.25,145.12,145.34,144.91,145.25,144.79,145.09,144.79,145.19,144.48,145.61,145.15   565: msecs = 240.50,240.47,241.29,241.48,239.98,240.44,240.62,241.66,240.81,240.65,240.20,242.30,242.30,241.48,241.32,244.35,241.72,241.72,240.99,240.56 cmsecs = 238.73,238.73,239.34,239.89,238.21,238.67,238.85,239.62,239.37,238.94,238.43,239.71,240.38,239.71,239.89,240.35,239.83,239.98,239.28,238.64   GPU: msecs = 380.07,383.03,382.63,381.63,382.97,381.78,384.04,382.91,382.48,382.85,382.79,382.21,382.88,382.18,382.63,382.69,382.57,382.69,382.45,383.21 cmsecs = 357.58,355.87,356.29,355.59,356.02,355.41,356.42,356.02,355.93,355.68,355.96,356.05,355.71,355.32,355.84,355.81,356.33,356.08,356.02,356.02  NULLGPU: msecs = 6.04,6.01,5.95,6.17,5.95,6.01,5.95,6.35,5.98,5.98,6.01,5.98,5.98,7.39,5.98,6.35,6.01,5.98,5.98,5.98 cmsecs = 6.04,5.98,5.95,6.04,5.95,6.01,5.95,5.98,5.98,5.98,6.01,5.98,5.98,6.04,5.98,6.04,5.98,5.98,5.98,5.98
[09:18:06.311438] running bench [640 480]                      readpix  8888: msecs = 2.11,2.11,2.14,2.11,2.08,2.11,2.08,2.50,2.14,2.11,2.11,2.14,2.11,2.11,2.08,2.11,2.14,2.11,2.11,2.11 cmsecs = 2.11,2.11,2.14,2.11,2.08,2.11,2.08,2.17,2.14,2.11,2.08,2.14,2.11,2.11,2.08,2.11,2.11,2.11,2.11,2.11   565: msecs = 27.25,27.47,27.16,27.47,27.25,27.47,27.22,27.62,27.59,27.35,27.59,27.35,27.59,27.41,27.53,27.32,27.53,27.56,27.29,27.59 cmsecs = 27.22,27.19,27.16,27.19,27.25,27.19,27.22,27.35,27.32,27.32,27.32,27.35,27.32,27.41,27.25,27.32,27.25,27.29,27.25,27.32   GPU: msecs = 690.83,689.64,690.00,690.49,691.53,691.53,690.52,690.89,690.89,691.10,690.80,690.95,698.52,694.58,691.41,691.35,691.29,690.83,691.16,692.08 cmsecs = 617.46,617.70,617.82,617.03,618.56,618.86,617.95,618.46,617.85,618.98,618.16,618.68,618.89,620.24,619.62,618.59,618.71,618.62,617.88,618.46  NULLGPU: msecs = 23.01,23.32,23.01,24.66,22.98,23.29,22.98,23.32,23.01,23.01,23.38,23.01,23.32,23.04,23.26,23.04,23.35,23.01,23.29,23.04 cmsecs = 23.01,23.04,23.01,22.98,22.98,23.01,22.98,23.04,23.01,23.01,23.10,23.01,23.04,23.04,22.98,23.01,23.04,22.98,22.98,23.04
[09:18:08.814288] running bench [640 480] picture_record_recurring_paint_dictionary  NONRENDERING: msecs = 138.23,137.65,137.13,137.16,136.94,137.07,136.79,138.04,137.22,138.07,136.79,137.80,137.83,137.86,137.68,137.80,137.92,136.91,137.65,137.83 cmsecs = 136.91,136.55,136.58,136.33,136.12,136.24,136.24,137.10,136.40,137.10,136.21,136.98,137.01,137.04,137.01,136.98,136.98,136.09,137.10,137.01
[09:18:17.824654] running bench [640 480] picture_record_unique_paint_dictionary  NONRENDERING: msecs = 448.34,447.55,447.52,448.47,447.22,453.04,447.34,447.83,447.06,447.67,447.70,459.15,447.37,447.31,448.59,447.18,447.55,447.12,447.34,447.09 cmsecs = 445.35,444.65,444.59,445.14,444.41,445.84,444.59,444.80,444.32,444.71,444.80,445.69,444.50,444.53,444.93,444.47,444.50,444.35,444.35,444.32
[09:18:19.827003] running bench [640 480]  picture_record_dictionaries  NONRENDERING: msecs = 109.23,108.50,108.71,108.90,108.90,109.05,108.84,108.74,108.59,108.53,121.20,109.02,109.42,108.84,108.62,109.08,110.18,108.87,108.81,108.96 cmsecs = 108.38,107.95,108.16,108.23,108.23,108.23,108.29,108.19,108.04,107.98,109.17,108.47,108.47,108.13,108.07,108.26,109.63,108.29,108.23,108.41
[09:18:46.354857] running bench [640 480] picture_playback_drawPosText  8888: msecs = 231.65,231.28,231.25,234.27,231.71,231.10,231.31,231.22,231.34,231.47,230.89,231.95,230.95,231.53,232.17,231.41,233.85,231.59,230.64,231.44 cmsecs = 229.79,229.97,229.64,230.98,229.76,229.54,229.67,229.91,229.54,229.97,229.30,230.37,229.45,229.82,230.58,230.09,230.40,229.88,229.36,229.82   565: msecs = 212.51,211.69,211.35,211.54,211.29,210.87,211.69,211.57,211.26,210.96,211.51,210.68,210.99,210.99,212.15,211.72,211.11,210.99,211.45,210.90 cmsecs = 210.62,210.04,210.13,210.32,209.95,209.49,210.22,210.32,210.04,209.61,209.89,209.46,209.77,209.80,210.77,210.07,209.86,209.77,210.29,209.31   GPU: msecs = 419.99,421.30,418.56,423.29,419.14,419.29,419.11,418.68,418.95,419.14,418.77,418.01,419.59,420.60,418.13,418.71,417.73,419.04,419.81,418.13 cmsecs = 406.26,407.08,404.82,406.38,405.34,405.10,405.28,405.01,404.82,405.46,404.76,404.30,405.80,405.98,404.46,404.79,404.09,405.13,405.98,404.43  NULLGPU: msecs = 390.45,391.06,393.04,393.22,393.47,392.10,395.70,393.01,392.98,391.52,392.16,391.52,390.66,393.04,393.87,391.36,392.03,392.89,391.73,393.25 cmsecs = 388.19,388.95,390.60,390.97,390.39,389.84,391.27,390.63,390.72,389.26,389.90,389.10,388.25,390.78,391.33,389.38,389.62,390.02,389.44,390.72
[09:19:11.883022] running bench [640 480] picture_playback_drawPosTextH  8888: msecs = 210.68,211.57,211.26,210.68,210.65,210.22,211.69,211.05,211.45,210.44,211.32,210.96,210.90,212.03,211.14,210.99,210.65,211.99,210.50,211.29 cmsecs = 209.40,210.01,209.80,209.25,209.40,208.97,210.13,209.64,210.07,209.19,209.77,209.74,209.46,210.62,209.89,209.43,209.22,210.07,209.22,209.74   565: msecs = 210.10,206.99,206.56,205.95,206.07,206.41,206.96,206.04,205.92,205.55,206.35,206.53,206.35,207.14,206.04,206.50,206.07,205.95,205.89,206.47 cmsecs = 206.17,205.65,205.34,204.76,204.91,204.82,205.68,204.79,204.73,204.36,205.01,205.22,205.19,205.71,204.85,205.19,204.73,204.73,204.67,205.13   GPU: msecs = 415.32,416.05,414.50,415.57,414.56,414.68,415.20,414.99,415.20,414.53,414.95,416.91,414.80,427.10,405.10,404.52,403.54,404.39,403.75,404.58 cmsecs = 401.59,402.01,400.43,401.62,400.52,401.01,401.16,401.28,401.34,400.64,401.22,402.41,400.67,405.98,391.48,390.57,390.14,391.03,389.96,391.00  NULLGPU: msecs = 377.05,376.19,377.29,377.84,379.03,378.88,377.69,377.78,375.68,375.95,377.93,376.35,376.10,375.92,377.14,378.88,378.51,377.29,381.93,375.31 cmsecs = 374.94,374.45,374.76,375.74,377.26,376.53,375.95,375.64,373.84,373.97,375.95,374.39,374.33,373.72,375.16,376.65,376.29,375.58,375.77,373.60
[09:19:33.406840] running bench [640 480]    picture_playback_drawText  8888: msecs = 168.75,168.38,168.96,168.26,169.11,168.17,168.69,168.96,169.05,168.41,168.69,168.05,168.99,168.35,168.81,169.05,168.35,169.33,168.29,169.63 cmsecs = 167.92,167.13,168.01,167.47,168.01,167.34,167.83,167.74,168.08,167.28,167.89,167.19,167.89,167.40,167.83,167.98,167.56,168.26,167.47,168.14   565: msecs = 167.34,166.82,167.62,166.85,167.65,167.22,167.28,167.16,167.83,167.04,167.31,167.07,167.31,167.10,166.70,167.37,167.37,167.83,167.04,167.40 cmsecs = 166.58,166.06,166.61,166.12,166.76,166.06,166.49,166.40,166.85,166.18,166.55,165.97,166.55,166.09,165.97,166.52,166.40,166.95,166.27,166.40   GPU: msecs = 361.12,359.87,361.73,361.57,360.38,363.71,360.14,361.21,360.60,361.45,360.51,361.67,360.29,360.75,360.75,361.09,362.40,360.54,360.99,361.12 cmsecs = 348.05,346.80,348.18,348.08,347.32,348.48,347.11,348.33,347.26,348.39,347.23,348.42,347.17,347.47,347.54,347.81,348.70,347.26,347.81,347.75  NULLGPU: msecs = 333.44,333.13,333.16,333.13,332.55,334.38,333.10,333.04,334.32,333.37,333.74,334.35,334.23,337.01,348.18,331.94,335.82,330.75,335.72,334.32 cmsecs = 331.70,331.42,331.48,331.42,330.84,332.70,331.39,331.33,332.64,331.63,331.54,332.67,332.49,332.09,336.49,330.44,333.86,329.07,334.26,332.37
[09:19:34.908658] running bench [640 480]                  perlinnoise  8888: msecs = 25.03,25.27,25.00,25.27,25.00,25.27,25.00,25.27,25.00,25.27,25.03,25.27,25.00,25.27,25.00,25.27,25.03,25.24,25.03,25.27 cmsecs = 25.03,25.06,25.00,25.06,25.00,25.03,25.00,25.03,25.00,25.06,25.00,25.06,25.00,25.03,25.00,25.00,25.03,25.03,25.03,25.03   565: msecs = 25.33,25.03,25.27,25.03,25.24,25.18,25.24,25.03,25.27,25.03,25.24,25.06,25.24,25.15,25.24,25.03,25.24,25.03,25.27,25.03 cmsecs = 25.06,25.03,25.03,25.00,25.03,25.06,25.00,25.03,25.03,25.03,25.00,25.06,25.00,25.06,25.03,25.03,25.00,25.03,25.03,25.03   GPU: msecs = 2.41,2.32,2.29,2.29,2.29,2.26,2.29,2.26,2.26,2.29,2.29,2.26,2.29,2.29,2.26,2.26,2.29,2.29,2.26,2.29 cmsecs = 1.01,0.92,0.92,0.92,0.92,0.92,0.95,0.89,0.89,0.92,0.92,0.92,0.89,0.95,0.85,0.92,0.95,0.95,0.89,0.95  NULLGPU: msecs = 0.43,0.43,0.40,0.43,0.43,0.46,0.43,0.43,0.43,0.40,0.43,0.43,0.40,0.43,0.43,0.43,0.43,0.40,0.43,0.43 cmsecs = 0.43,0.43,0.40,0.43,0.43,0.46,0.40,0.43,0.43,0.40,0.43,0.43,0.40,0.43,0.40,0.43,0.43,0.40,0.43,0.43
[09:19:35.409325] running bench [640 480]             pathUtils_region  8888: msecs = 5.40,5.55,5.68,5.22,5.34,5.71,5.40,5.40,5.49,5.55,5.65,5.77,5.37,6.90,5.52,5.62,5.74,5.46,5.62,5.19 cmsecs = 5.37,5.55,5.37,5.22,5.31,5.71,5.40,5.40,5.49,5.52,5.65,5.52,5.37,5.55,5.52,5.62,5.74,5.46,5.62,5.19   565: msecs = 5.25,5.28,5.55,5.52,5.37,5.65,5.65,5.34,5.92,5.13,5.19,5.43,5.43,5.43,5.10,5.65,5.55,5.62,5.28,5.52 cmsecs = 5.25,5.28,5.55,5.52,5.37,5.65,5.65,5.31,5.68,5.13,5.19,5.43,5.40,5.43,5.10,5.65,5.55,5.37,5.28,5.52   GPU: msecs = 5.65,5.40,5.62,5.13,5.92,5.62,5.43,5.89,5.49,5.46,5.59,5.55,5.62,6.23,5.55,5.68,5.40,5.74,7.02,5.40 cmsecs = 5.62,5.37,5.62,5.13,5.65,5.62,5.43,5.89,5.49,5.46,5.59,5.55,5.55,5.98,5.55,5.68,5.37,5.74,5.71,5.40  NULLGPU: msecs = 5.89,5.59,5.74,5.98,5.86,5.80,5.65,5.80,5.55,5.92,5.65,5.46,6.20,5.80,6.01,5.89,5.89,5.71,5.74,5.80 cmsecs = 5.62,5.59,5.74,5.98,5.83,5.80,5.65,5.80,5.55,5.68,5.65,5.46,6.20,5.80,5.86,5.89,5.89,5.46,5.74,5.80
[09:19:39.914377] running bench [640 480]               pathUtils_path  8888: msecs = 54.78,54.02,54.27,54.81,53.07,54.14,55.42,55.24,53.96,54.75,53.65,54.66,54.69,55.27,55.18,55.73,54.57,54.02,54.20,55.36 cmsecs = 54.27,53.78,53.90,54.51,52.83,53.90,54.91,55.00,53.69,54.51,53.38,54.42,54.45,55.03,54.88,55.49,54.20,53.50,53.96,55.12   565: msecs = 53.90,56.80,65.25,53.62,54.20,53.81,55.27,55.06,53.81,54.88,52.92,54.72,54.85,54.23,55.58,53.96,54.23,52.53,54.33,54.36 cmsecs = 53.62,54.63,55.67,53.32,53.69,53.56,54.72,54.78,53.53,54.60,52.68,54.45,54.60,53.87,55.30,53.44,53.99,52.16,54.05,54.11   GPU: msecs = 54.08,55.15,54.81,54.23,55.76,54.66,55.61,53.78,54.94,53.93,54.23,53.90,54.33,53.93,54.78,54.81,55.15,54.08,53.38,54.17 cmsecs = 53.78,54.85,54.54,52.71,55.24,54.39,55.36,53.53,54.66,53.69,53.87,53.65,54.05,53.69,54.42,54.30,54.91,53.84,53.14,53.90  NULLGPU: msecs = 53.62,53.90,54.02,55.06,53.35,53.81,53.23,53.26,54.14,55.39,53.47,53.96,54.63,53.62,53.53,54.54,54.33,53.90,55.33,53.84 cmsecs = 53.35,53.62,53.75,54.81,53.11,53.56,52.71,53.01,53.75,55.09,53.23,53.69,54.27,53.35,53.29,54.27,54.08,53.62,54.81,53.53
[09:19:40.415034] running bench [640 480]                 pathiter_raw  NONRENDERING: msecs = 23.99,23.90,23.62,23.84,23.62,23.59,23.84,23.62,23.84,23.62,23.87,23.68,23.99,23.74,23.99,23.93,23.99,23.74,23.99,24.17 cmsecs = 23.81,23.59,23.62,23.56,23.62,23.59,23.59,23.62,23.62,23.62,23.62,23.68,23.74,23.74,23.78,23.74,23.78,23.74,23.71,23.87
[09:19:41.416233] running bench [640 480]             pathiter_consume  NONRENDERING: msecs = 55.06,54.66,54.51,54.81,54.51,54.54,54.54,54.54,54.51,54.54,54.54,54.54,54.54,54.54,54.81,54.51,56.92,54.57,54.54,54.54 cmsecs = 54.48,54.36,54.30,54.33,54.30,54.33,54.30,54.33,54.30,54.33,54.30,54.30,54.33,54.30,54.33,54.30,54.69,54.30,54.30,54.33
[09:19:44.920300] running bench [640 480]               conic-quadPow2  NONRENDERING: msecs = 169.39,171.01,169.02,169.24,169.08,169.08,169.20,168.99,169.24,168.99,169.11,169.33,168.96,168.99,169.20,168.96,169.33,169.08,168.96,169.20 cmsecs = 168.38,168.44,168.32,168.32,168.32,168.32,168.32,168.32,168.32,168.29,168.32,168.35,168.29,168.32,168.32,168.29,168.32,168.35,168.29,168.32
[09:19:46.922675] running bench [640 480]              conic-asQuadTol  NONRENDERING: msecs = 102.30,102.00,102.03,102.00,102.52,102.24,102.12,102.00,102.03,102.00,102.00,102.00,102.03,102.12,102.00,102.55,112.13,102.00,102.37,102.00 cmsecs = 101.66,101.57,101.57,101.57,101.63,101.66,101.57,101.57,101.57,101.57,101.54,101.57,101.57,101.57,101.54,101.60,101.94,101.57,101.63,101.57
[09:19:47.923893] running bench [640 480]          conic-compute-error  NONRENDERING: msecs = 52.22,51.95,51.92,51.92,51.92,51.92,52.07,51.95,51.95,51.92,52.04,51.95,51.95,51.95,51.92,51.92,52.19,51.92,51.92,51.95 cmsecs = 51.76,51.73,51.70,51.70,51.67,51.70,51.70,51.73,51.67,51.70,51.70,51.73,51.70,51.67,51.70,51.70,51.73,51.67,51.70,51.70
[09:19:48.424518] running bench [640 480]            ratquad-chop-half  8888: msecs = 5.62,5.55,5.59,5.55,5.62,5.59,5.89,5.59,5.55,5.59,5.59,5.62,5.55,5.59,5.80,5.59,5.59,5.55,5.59,5.55 cmsecs = 5.59,5.55,5.59,5.55,5.59,5.59,5.59,5.59,5.55,5.59,5.59,5.62,5.55,5.59,5.59,5.59,5.59,5.55,5.59,5.55   565: msecs = 5.59,5.55,5.86,5.59,5.59,5.55,5.59,5.59,5.59,5.59,5.55,5.86,5.59,5.59,5.55,5.59,5.59,5.55,5.59,5.55 cmsecs = 5.59,5.55,5.59,5.59,5.59,5.55,5.59,5.59,5.59,5.59,5.55,5.62,5.55,5.59,5.55,5.59,5.59,5.55,5.59,5.55   GPU: msecs = 5.77,5.80,5.59,5.62,5.59,5.62,5.86,5.59,5.62,5.59,5.62,5.59,5.74,5.59,5.59,5.83,5.59,5.62,5.59,6.93 cmsecs = 5.71,5.77,5.59,5.62,5.59,5.62,5.59,5.59,5.59,5.59,5.59,5.59,5.62,5.59,5.59,5.62,5.59,5.62,5.59,5.62  NULLGPU: msecs = 5.59,5.59,5.59,5.83,5.59,5.62,5.59,5.59,5.62,5.59,5.59,5.55,5.83,5.59,5.59,5.59,5.59,5.59,5.55,5.59 cmsecs = 5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.55,5.59,5.59,5.55,5.59,5.59,5.59,5.59,5.59,5.59,5.55,5.59
[09:19:49.425766] running bench [640 480]             ratquad-chop-0.5  8888: msecs = 15.08,15.17,15.26,15.08,15.05,15.32,15.05,15.05,15.05,15.29,15.05,15.05,15.29,15.08,15.05,15.29,15.08,15.05,15.32,15.05 cmsecs = 15.08,15.05,15.05,15.08,15.05,15.08,15.05,15.05,15.05,15.08,15.05,15.05,15.08,15.05,15.05,15.08,15.08,15.02,15.05,15.05   565: msecs = 15.05,15.35,15.05,15.08,15.26,15.08,15.05,15.29,15.05,15.08,15.05,15.29,15.05,15.08,15.29,15.05,15.05,15.29,15.05,15.05 cmsecs = 15.05,15.08,15.02,15.08,15.05,15.08,15.05,15.05,15.05,15.08,15.05,15.05,15.05,15.05,15.08,15.05,15.05,15.08,15.05,15.05   GPU: msecs = 15.29,15.23,15.35,15.08,15.08,15.08,15.32,15.05,16.42,15.29,15.08,15.20,15.32,15.08,15.08,15.32,15.05,15.08,15.08,15.32 cmsecs = 15.20,15.20,15.08,15.08,15.05,15.08,15.08,15.05,15.11,15.08,15.08,15.08,15.05,15.08,15.08,15.08,15.05,15.08,15.08,15.05  NULLGPU: msecs = 15.08,15.29,15.08,15.17,15.29,15.05,15.08,15.05,15.32,15.05,15.08,15.29,15.05,15.08,15.26,15.08,15.08,15.29,15.05,15.08 cmsecs = 15.08,15.02,15.05,15.05,15.08,15.05,15.08,15.05,15.05,15.05,15.08,15.08,15.05,15.08,15.05,15.08,15.02,15.08,15.05,15.08
[09:19:50.427004] running bench [640 480] conservatively_contains_oval  NONRENDERING: msecs = 39.28,38.73,38.15,38.97,38.79,38.97,39.31,38.49,38.76,38.79,38.97,38.52,38.79,38.94,38.85,38.61,39.16,39.25,38.58,39.04 cmsecs = 38.82,38.52,38.15,38.73,38.58,38.73,38.76,38.49,38.55,38.58,38.73,38.52,38.58,38.73,38.49,38.36,38.85,38.79,38.36,38.73
[09:19:51.428236] running bench [640 480] conservatively_contains_round_rect  NONRENDERING: msecs = 50.30,50.11,50.11,50.11,50.14,50.11,50.11,50.11,49.87,50.11,49.96,50.11,50.14,50.11,49.99,52.28,50.91,50.05,49.93,50.05 cmsecs = 49.81,49.90,49.90,49.90,49.90,49.87,49.90,49.90,49.63,49.90,49.75,49.90,49.90,49.87,49.78,50.11,49.99,49.84,49.72,49.72
[09:19:51.928881] running bench [640 480] conservatively_contains_rect  NONRENDERING: msecs = 32.75,38.61,39.52,33.24,33.24,33.18,33.05,32.75,33.54,33.24,32.78,33.24,33.51,32.78,33.48,33.48,33.02,33.27,33.48,33.27 cmsecs = 32.53,33.24,33.24,32.99,33.24,32.96,32.81,32.75,33.05,33.02,32.78,33.02,33.27,32.78,33.27,33.27,33.02,33.05,33.24,33.27
[09:20:07.445184] running bench [640 480]             zeroradroundrect  8888: msecs = 138.87,138.96,138.59,137.95,138.26,138.93,138.96,138.59,138.99,138.78,138.68,138.56,138.81,138.90,138.96,138.99,138.62,138.87,138.84,138.68 cmsecs = 138.14,138.07,138.10,137.19,137.52,138.20,138.10,138.10,138.14,138.04,137.95,138.04,138.07,138.17,138.10,138.14,138.14,138.14,138.10,137.95   565: msecs = 119.24,119.85,119.03,118.72,118.57,118.79,119.06,118.82,118.97,119.12,118.97,121.01,119.06,119.18,119.40,119.09,130.02,119.24,119.98,119.03 cmsecs = 118.54,118.66,118.42,117.99,118.08,118.30,118.33,118.33,118.36,118.39,118.36,118.60,118.57,118.66,118.66,118.60,119.30,118.63,118.85,118.54   GPU: msecs = 290.16,291.90,297.60,299.86,299.71,299.71,299.53,299.56,301.42,300.17,300.11,302.12,299.10,298.92,311.98,320.31,312.59,312.83,312.71,312.07 cmsecs = 282.71,282.31,283.38,282.22,281.89,281.83,281.86,281.70,283.08,282.74,282.62,282.53,281.64,281.43,283.08,297.12,294.77,294.83,294.80,294.16  NULLGPU: msecs = 174.91,175.00,174.15,174.82,174.12,174.58,175.34,175.31,174.67,175.03,174.67,174.94,174.82,175.10,175.00,174.97,174.82,175.40,176.93,175.03 cmsecs = 173.97,173.78,173.33,173.72,173.29,173.45,174.03,173.91,173.84,173.94,173.84,173.84,173.87,173.87,174.03,173.87,174.00,174.18,174.24,173.94
[09:20:33.972808] running bench [640 480]                 arbroundrect  8888: msecs = 252.13,251.88,251.58,250.39,250.08,251.79,251.03,250.97,251.03,251.85,251.12,251.09,251.06,256.58,251.43,251.24,251.30,251.30,251.37,251.21 cmsecs = 250.72,250.39,250.08,248.99,248.68,250.30,249.53,249.60,249.66,249.87,249.63,249.72,249.66,251.03,249.90,249.87,249.93,249.81,249.87,249.84   565: msecs = 230.37,230.37,230.34,229.76,229.51,231.13,230.80,231.07,231.04,231.77,230.67,230.52,230.76,231.07,230.64,230.92,230.89,230.52,231.01,230.58 cmsecs = 228.84,229.15,228.96,228.35,228.26,229.64,229.70,229.70,229.67,229.88,229.30,229.42,229.39,229.57,229.42,229.54,229.51,229.30,229.51,229.48   GPU: msecs = 448.83,449.29,458.60,459.79,459.88,460.67,464.06,459.91,460.61,459.82,458.72,447.49,451.34,455.00,457.56,448.28,451.61,454.39,462.93,458.57 cmsecs = 439.55,438.00,441.81,438.79,438.12,439.65,440.96,439.07,439.58,438.73,444.50,437.88,439.62,437.69,444.93,438.46,440.23,437.75,441.75,437.45  NULLGPU: msecs = 307.49,307.86,303.31,307.55,303.40,303.86,307.43,307.71,308.84,309.42,308.62,312.28,309.23,309.81,309.66,309.90,308.99,309.35,310.15,308.84 cmsecs = 305.81,305.81,301.54,305.91,301.75,301.97,305.78,306.06,306.58,307.34,306.94,308.01,307.46,308.16,307.61,308.13,307.34,307.71,308.26,306.88
[09:20:54.494240] running bench [640 480]               circles_stroke  8888: msecs = 311.83,310.54,310.73,310.42,310.48,311.58,312.04,312.22,311.70,311.67,311.67,311.77,311.67,312.07,311.70,312.25,311.61,311.55,312.86,312.83 cmsecs = 309.93,308.90,308.81,308.32,308.56,309.93,310.27,310.15,310.06,309.90,309.90,309.84,310.00,310.18,310.06,310.33,309.84,309.78,311.22,310.48   565: msecs = 302.40,304.68,301.30,300.90,301.11,301.51,301.72,301.66,301.79,301.79,301.39,302.09,302.06,301.94,301.97,302.95,301.51,301.51,302.95,301.85 cmsecs = 300.72,301.08,299.50,299.25,299.47,299.62,300.08,300.02,300.02,300.02,299.74,300.32,300.29,300.29,300.32,300.50,299.86,299.86,301.18,300.08   GPU: msecs = 242.85,247.61,253.96,251.76,251.82,251.58,252.07,251.79,252.46,252.19,251.82,251.76,251.79,252.95,251.67,251.95,251.92,255.67,252.13,252.22 cmsecs = 233.88,234.00,235.25,233.91,234.12,233.27,233.97,233.73,234.40,233.88,233.73,233.73,233.73,234.27,233.66,233.88,233.82,234.92,234.12,234.03  NULLGPU: msecs = 123.00,123.06,122.57,122.66,122.45,122.54,122.51,122.69,122.45,122.66,122.48,122.51,122.63,122.54,122.66,122.36,122.63,122.48,122.75,122.48 cmsecs = 122.30,122.23,121.90,121.84,121.87,121.68,121.96,121.84,121.78,121.84,121.81,121.96,121.81,121.99,121.84,121.81,121.81,121.78,121.81,121.90
[09:21:06.006816] running bench [640 480]                 circles_fill  8888: msecs = 114.15,111.06,113.78,114.27,114.42,114.60,114.27,114.09,113.96,113.93,114.24,113.84,113.84,113.93,114.09,113.66,113.51,113.84,114.09,113.87 cmsecs = 113.32,110.51,113.23,113.44,113.72,113.72,113.41,113.26,113.41,113.38,113.41,113.29,113.29,113.26,113.26,112.99,112.96,113.29,113.26,113.32   565: msecs = 110.18,107.55,110.21,110.24,110.00,109.93,110.36,110.21,110.15,110.18,110.27,110.42,110.27,109.87,109.84,109.84,110.24,109.93,109.84,110.00 cmsecs = 109.63,106.61,109.66,109.57,109.45,109.39,109.54,109.66,109.60,109.63,109.60,109.60,109.60,109.32,109.29,109.29,109.42,109.39,109.29,109.32   GPU: msecs = 204.30,207.48,210.71,210.77,210.44,210.56,209.64,209.61,212.21,209.67,209.64,210.07,216.91,210.29,209.89,209.25,209.46,209.77,219.53,209.43 cmsecs = 198.20,198.11,197.80,198.41,198.05,198.47,197.92,197.59,198.20,197.56,197.56,197.65,198.60,198.02,197.68,197.62,197.56,197.71,203.72,197.44  NULLGPU: msecs = 113.02,113.08,113.20,113.17,112.99,113.54,113.05,113.11,113.11,113.35,113.08,113.35,113.44,114.36,113.35,113.32,113.20,113.54,113.23,113.23 cmsecs = 112.47,112.53,112.38,112.50,112.44,112.56,112.50,112.56,112.56,112.53,112.53,112.80,112.74,113.05,112.68,112.74,112.65,112.71,112.68,112.68
[09:21:07.508599] running bench [640 480]         path_reverse_path_to  NONRENDERING: msecs = 69.56,68.27,69.07,68.55,69.10,69.19,69.10,69.25,68.82,68.52,68.70,68.88,68.61,70.99,78.74,68.79,68.64,69.01,67.91,67.02 cmsecs = 68.98,68.00,68.64,67.97,68.70,68.64,68.82,68.98,68.27,68.24,68.27,68.34,68.34,68.61,69.04,68.24,68.24,68.43,67.36,66.63
[09:21:10.512016] running bench [640 480]        path_reverse_add_path  NONRENDERING: msecs = 159.04,159.01,159.32,155.93,156.29,158.34,160.42,160.60,156.17,155.96,158.98,160.57,156.29,158.95,159.26,156.33,156.36,157.79,158.46,158.52 cmsecs = 158.19,158.16,158.22,155.07,155.35,157.52,159.44,159.74,155.04,155.14,158.16,159.62,155.35,158.13,158.16,155.50,155.53,156.54,157.33,157.70
[09:21:12.013780] running bench [640 480]                 path_path_to  NONRENDERING: msecs = 70.50,70.11,70.23,69.98,69.80,69.40,69.22,69.43,73.25,71.88,70.29,70.04,70.20,70.11,70.01,69.95,69.92,69.95,69.37,69.43 cmsecs = 69.92,69.83,69.68,69.71,69.53,68.85,68.92,68.88,70.29,70.01,69.74,69.62,69.65,69.83,69.74,69.40,69.65,69.40,69.10,69.16
